07 Dec 2018 10:17:34.814 INFO  [main] - [Main] - Создан пользователь: Зарема id=0 balance=1096
07 Dec 2018 10:17:34.846 INFO  [pool-1-thread-5] - [service.Transaction] - Успешный перевод на сумму 296 от Айгерим к Ивета! Остаток: Айгерим-2303, Ивета-2456
07 Dec 2018 10:17:34.844 ERROR [pool-1-thread-1] - [utilities.DBUtility] - Ошибка при попытке получить пользователя: src\main\java\accounts\30 (The system cannot find the file specified)
07 Dec 2018 10:17:34.846 INFO  [pool-1-thread-3] - [service.Transaction] - Успешный перевод на сумму 588 от Анжиолетта к Авдотья! Остаток: Анжиолетта-6434, Авдотья-6932
07 Dec 2018 10:17:34.846 WARN  [pool-1-thread-3] - [service.Transaction] - Недостаточно средств на счете 10 пользователя Габриэлла
07 Dec 2018 10:17:34.846 ERROR [pool-1-thread-3] - [utilities.DBUtility] - Ошибка при попытке получить пользователя: src\main\java\accounts\30 (The system cannot find the file specified)
07 Dec 2018 10:17:34.846 ERROR [pool-1-thread-3] - [utilities.DBUtility] - Ошибка при попытке получить пользователя: src\main\java\accounts\31 (The system cannot find the file specified)
07 Dec 2018 10:17:34.846 INFO  [pool-1-thread-3] - [service.Transaction] - Успешный перевод на сумму 479 от Айрат к Замира! Остаток: Айрат-2673, Замира-10079
07 Dec 2018 10:17:34.846 INFO  [pool-1-thread-3] - [service.Transaction] - Успешный перевод на сумму 200 от Денис к Зарема! Остаток: Денис-5160, Зарема-965
07 Dec 2018 10:17:34.846 INFO  [pool-1-thread-3] - [service.Transaction] - Успешный перевод на сумму 755 от Айгерим к Замира! Остаток: Айгерим-1548, Замира-10834
07 Dec 2018 10:17:34.846 INFO  [pool-1-thread-3] - [service.Transaction] - Успешный перевод на сумму 1678 от Вацлав к Айрат! Остаток: Вацлав-6997, Айрат-4351
07 Dec 2018 10:17:34.846 ERROR [pool-1-thread-3] - [utilities.DBUtility] - Ошибка при попытке получить пользователя: src\main\java\accounts\30 (The system cannot find the file specified)
07 Dec 2018 10:17:34.846 INFO  [pool-1-thread-3] - [service.Transaction] - Успешный перевод на сумму 1461 от Генриетта к Анжиолетта! Остаток: Генриетта-2494, Анжиолетта-7895
07 Dec 2018 10:17:34.846 ERROR [pool-1-thread-3] - [utilities.DBUtility] - Ошибка при попытке получить пользователя: src\main\java\accounts\31 (The system cannot find the file specified)
07 Dec 2018 10:17:34.846 INFO  [pool-1-thread-3] - [service.Transaction] - Успешный перевод на сумму 1609 от Гаспар к Антип! Остаток: Гаспар-3187, Антип-2916
07 Dec 2018 10:17:34.846 INFO  [pool-1-thread-3] - [service.Transaction] - Успешный перевод на сумму 1177 от Анжела к Весна! Остаток: Анжела-3571, Весна-3476
07 Dec 2018 10:17:34.847 INFO  [pool-1-thread-3] - [service.Transaction] - Успешный перевод на сумму 562 от Гаянэ к Альбина! Остаток: Гаянэ-4672, Альбина-3757
07 Dec 2018 10:17:34.847 WARN  [pool-1-thread-3] - [service.Transaction] - Невозможно выполнить перевод самому себе. Счет 1, пользователь Дита
07 Dec 2018 10:17:34.847 INFO  [pool-1-thread-3] - [service.Transaction] - Успешный перевод на сумму 233 от Василиса к Гаспар! Остаток: Василиса-2245, Гаспар-3420
07 Dec 2018 10:17:34.847 WARN  [pool-1-thread-2] - [service.Transaction] - Недостаточно средств на счете 1 пользователя Дита
07 Dec 2018 10:17:34.847 INFO  [pool-1-thread-2] - [service.Transaction] - Успешный перевод на сумму 1299 от Гаспар к Альбина! Остаток: Гаспар-2121, Альбина-5056
07 Dec 2018 10:17:34.847 INFO  [pool-1-thread-2] - [service.Transaction] - Успешный перевод на сумму 1558 от Антип к Гаспар! Остаток: Антип-1358, Гаспар-3679
07 Dec 2018 10:17:34.847 ERROR [pool-1-thread-2] - [utilities.DBUtility] - Ошибка при попытке получить пользователя: src\main\java\accounts\31 (The system cannot find the file specified)
07 Dec 2018 10:17:34.847 INFO  [pool-1-thread-2] - [service.Transaction] - Успешный перевод на сумму 960 от Денис к Айрат! Остаток: Денис-4200, Айрат-5311
07 Dec 2018 10:17:34.847 INFO  [pool-1-thread-2] - [service.Transaction] - Успешный перевод на сумму 411 от Айрат к Витольд! Остаток: Айрат-4900, Витольд-16449
07 Dec 2018 10:17:34.847 INFO  [pool-1-thread-2] - [service.Transaction] - Успешный перевод на сумму 178 от Авдотья к Генриетта! Остаток: Авдотья-6754, Генриетта-2672
07 Dec 2018 10:17:34.847 WARN  [pool-1-thread-2] - [service.Transaction] - Недостаточно средств на счете 10 пользователя Габриэлла
07 Dec 2018 10:17:34.847 INFO  [pool-1-thread-2] - [service.Transaction] - Успешный перевод на сумму 1992 от Алиса к Василиса! Остаток: Алиса-289, Василиса-4237
07 Dec 2018 10:17:34.847 ERROR [pool-1-thread-2] - [utilities.DBUtility] - Ошибка при попытке получить пользователя: src\main\java\accounts\30 (The system cannot find the file specified)
07 Dec 2018 10:17:34.847 INFO  [pool-1-thread-2] - [service.Transaction] - Успешный перевод на сумму 865 от Айгерим к Авигея! Остаток: Айгерим-683, Авигея-4239
07 Dec 2018 10:17:34.847 INFO  [pool-1-thread-2] - [service.Transaction] - Успешный перевод на сумму 1727 от Айрат к Денис! Остаток: Айрат-3173, Денис-5927
07 Dec 2018 10:17:34.847 ERROR [pool-1-thread-2] - [utilities.DBUtility] - Ошибка при попытке получить пользователя: src\main\java\accounts\30 (The system cannot find the file specified)
07 Dec 2018 10:17:34.847 ERROR [pool-1-thread-2] - [utilities.DBUtility] - Ошибка при попытке получить пользователя: src\main\java\accounts\30 (The system cannot find the file specified)
07 Dec 2018 10:17:34.847 WARN  [pool-1-thread-2] - [service.Transaction] - Недостаточно средств на счете 0 пользователя Зарема
07 Dec 2018 10:17:34.847 WARN  [pool-1-thread-4] - [service.Transaction] - Недостаточно средств на счете 26 пользователя Валерьян
07 Dec 2018 10:17:34.847 INFO  [pool-1-thread-4] - [service.Transaction] - Успешный перевод на сумму 980 от Вацлав к Айгерим! Остаток: Вацлав-6017, Айгерим-1663
07 Dec 2018 10:17:34.848 INFO  [pool-1-thread-4] - [service.Transaction] - Успешный перевод на сумму 914 от Варфоломей к Ванда! Остаток: Варфоломей-56, Ванда-2835
07 Dec 2018 10:17:34.848 ERROR [pool-1-thread-4] - [utilities.DBUtility] - Ошибка при попытке получить пользователя: src\main\java\accounts\31 (The system cannot find the file specified)
07 Dec 2018 10:17:34.848 INFO  [pool-1-thread-4] - [service.Transaction] - Успешный перевод на сумму 1750 от Витольд к Айгерим! Остаток: Витольд-14699, Айгерим-3413
07 Dec 2018 10:17:34.848 INFO  [pool-1-thread-5] - [service.Transaction] - Успешный перевод на сумму 1610 от Агата к Анжиолетта! Остаток: Агата-2273, Анжиолетта-9505
07 Dec 2018 10:17:34.848 WARN  [pool-1-thread-5] - [service.Transaction] - Недостаточно средств на счете 3 пользователя Варфоломей
07 Dec 2018 10:17:34.848 WARN  [pool-1-thread-1] - [service.Transaction] - Недостаточно средств на счете 26 пользователя Валерьян
07 Dec 2018 10:17:34.848 INFO  [pool-1-thread-1] - [service.Transaction] - Успешный перевод на сумму 1239 от Ивета к Афанасия! Остаток: Ивета-1217, Афанасия-4476
07 Dec 2018 10:17:34.848 ERROR [pool-1-thread-1] - [utilities.DBUtility] - Ошибка при попытке получить пользователя: src\main\java\accounts\31 (The system cannot find the file specified)
07 Dec 2018 10:17:34.848 INFO  [pool-1-thread-5] - [service.Transaction] - Успешный перевод на сумму 877 от Айрат к Василиса! Остаток: Айрат-2296, Василиса-5114
07 Dec 2018 10:17:34.849 INFO  [pool-1-thread-3] - [service.Transaction] - Успешный перевод на сумму 695 от Альбина к Агата! Остаток: Альбина-4361, Агата-2968
07 Dec 2018 10:17:34.849 INFO  [pool-1-thread-3] - [service.Transaction] - Успешный перевод на сумму 1856 от Айрат к Замира! Остаток: Айрат-440, Замира-12690
07 Dec 2018 10:17:34.849 INFO  [pool-1-thread-3] - [service.Transaction] - Успешный перевод на сумму 852 от Альбина к Ветта! Остаток: Альбина-3509, Ветта-6488
07 Dec 2018 10:17:34.849 INFO  [pool-1-thread-3] - [service.Transaction] - Успешный перевод на сумму 1108 от Весна к Зарема! Остаток: Весна-2368, Зарема-2073
07 Dec 2018 10:17:34.849 INFO  [pool-1-thread-3] - [service.Transaction] - Успешный перевод на сумму 1004 от Авигея к Ванда! Остаток: Авигея-3235, Ванда-3839
07 Dec 2018 10:17:34.850 WARN  [pool-1-thread-3] - [service.Transaction] - Недостаточно средств на счете 26 пользователя Валерьян
07 Dec 2018 10:17:34.850 INFO  [pool-1-thread-6] - [service.Transaction] - Успешный перевод на сумму 773 от Авигея к Анжиолетта! Остаток: Авигея-2462, Анжиолетта-10278
07 Dec 2018 10:17:34.850 ERROR [pool-1-thread-3] - [utilities.DBUtility] - Ошибка при попытке получить пользователя: src\main\java\accounts\30 (The system cannot find the file specified)
07 Dec 2018 10:17:34.850 INFO  [pool-1-thread-3] - [service.Transaction] - Успешный перевод на сумму 559 от Айгерим к Айрат! Остаток: Айгерим-2854, Айрат-999
07 Dec 2018 10:17:34.850 INFO  [pool-1-thread-3] - [service.Transaction] - Успешный перевод на сумму 687 от Авигея к Гаспар! Остаток: Авигея-1775, Гаспар-4366
07 Dec 2018 10:17:34.850 INFO  [pool-1-thread-3] - [service.Transaction] - Успешный перевод на сумму 1671 от Айдар к Альбина! Остаток: Айдар-4034, Альбина-5180
07 Dec 2018 10:17:34.850 INFO  [pool-1-thread-3] - [service.Transaction] - Успешный перевод на сумму 787 от Генриетта к Агата! Остаток: Генриетта-1885, Агата-3755
07 Dec 2018 10:17:34.850 INFO  [pool-1-thread-3] - [service.Transaction] - Успешный перевод на сумму 1862 от Агата к Денис! Остаток: Агата-1893, Денис-7789
07 Dec 2018 10:17:34.850 WARN  [pool-1-thread-3] - [service.Transaction] - Недостаточно средств на счете 2 пользователя Алиса
07 Dec 2018 10:17:34.850 INFO  [pool-1-thread-3] - [service.Transaction] - Успешный перевод на сумму 1836 от Гаспар к Валерьян! Остаток: Гаспар-2530, Валерьян-2230
07 Dec 2018 10:17:34.850 INFO  [pool-1-thread-3] - [service.Transaction] - Успешный перевод на сумму 1513 от Дита к Генриетта! Остаток: Дита-352, Генриетта-3398
07 Dec 2018 10:17:34.850 INFO  [pool-1-thread-3] - [service.Transaction] - Успешный перевод на сумму 620 от Авигея к Гаспар! Остаток: Авигея-1155, Гаспар-3150
07 Dec 2018 10:17:34.850 ERROR [pool-1-thread-3] - [utilities.DBUtility] - Ошибка при попытке получить пользователя: src\main\java\accounts\31 (The system cannot find the file specified)
07 Dec 2018 10:17:34.850 ERROR [pool-1-thread-3] - [utilities.DBUtility] - Ошибка при попытке получить пользователя: src\main\java\accounts\30 (The system cannot find the file specified)
07 Dec 2018 10:17:34.850 WARN  [pool-1-thread-3] - [service.Transaction] - Недостаточно средств на счете 1 пользователя Дита
07 Dec 2018 10:17:34.850 INFO  [pool-1-thread-3] - [service.Transaction] - Успешный перевод на сумму 114 от Геральд к Ивета! Остаток: Геральд-9498, Ивета-1331
07 Dec 2018 10:17:34.850 INFO  [pool-1-thread-3] - [service.Transaction] - Успешный перевод на сумму 1318 от Вацлав к Айгерим! Остаток: Вацлав-4699, Айгерим-4172
07 Dec 2018 10:17:34.850 INFO  [pool-1-thread-3] - [service.Transaction] - Успешный перевод на сумму 1214 от Геральд к Василиса! Остаток: Геральд-8284, Василиса-6328
07 Dec 2018 10:17:34.850 ERROR [pool-1-thread-3] - [utilities.DBUtility] - Ошибка при попытке получить пользователя: src\main\java\accounts\30 (The system cannot find the file specified)
07 Dec 2018 10:17:34.850 INFO  [pool-1-thread-3] - [service.Transaction] - Успешный перевод на сумму 2000 от Геральд к Ивета! Остаток: Геральд-6284, Ивета-3331
07 Dec 2018 10:17:34.850 INFO  [pool-1-thread-3] - [service.Transaction] - Успешный перевод на сумму 1361 от Ветта к Василиса! Остаток: Ветта-5127, Василиса-7689
07 Dec 2018 10:17:34.850 INFO  [pool-1-thread-3] - [service.Transaction] - Успешный перевод на сумму 1235 от Геральд к Ванда! Остаток: Геральд-5049, Ванда-5074
07 Dec 2018 10:17:34.851 INFO  [pool-1-thread-3] - [service.Transaction] - Успешный перевод на сумму 622 от Ветта к Гаспар! Остаток: Ветта-4505, Гаспар-3772
07 Dec 2018 10:17:34.851 INFO  [pool-1-thread-3] - [service.Transaction] - Успешный перевод на сумму 1575 от Геральд к Альбина! Остаток: Геральд-3474, Альбина-6755
07 Dec 2018 10:17:34.851 ERROR [pool-1-thread-3] - [utilities.DBUtility] - Ошибка при попытке получить пользователя: src\main\java\accounts\31 (The system cannot find the file specified)
07 Dec 2018 10:17:34.851 ERROR [pool-1-thread-3] - [utilities.DBUtility] - Ошибка при попытке получить пользователя: src\main\java\accounts\31 (The system cannot find the file specified)
07 Dec 2018 10:17:34.851 WARN  [pool-1-thread-3] - [service.Transaction] - Недостаточно средств на счете 3 пользователя Варфоломей
07 Dec 2018 10:17:34.851 ERROR [pool-1-thread-3] - [utilities.DBUtility] - Ошибка при попытке получить пользователя: src\main\java\accounts\31 (The system cannot find the file specified)
07 Dec 2018 10:17:34.851 INFO  [pool-1-thread-1] - [service.Transaction] - Успешный перевод на сумму 201 от Замира к Ивета! Остаток: Замира-12489, Ивета-3532
07 Dec 2018 10:17:34.851 INFO  [pool-1-thread-1] - [service.Transaction] - Успешный перевод на сумму 773 от Гаспар к Весна! Остаток: Гаспар-2999, Весна-3141
07 Dec 2018 10:17:34.851 INFO  [pool-1-thread-1] - [service.Transaction] - Успешный перевод на сумму 1227 от Анжиолетта к Ванда! Остаток: Анжиолетта-9051, Ванда-6301
07 Dec 2018 10:17:34.851 INFO  [pool-1-thread-1] - [service.Transaction] - Успешный перевод на сумму 1661 от Ивета к Альбина! Остаток: Ивета-1871, Альбина-8416
07 Dec 2018 10:17:34.851 INFO  [pool-1-thread-2] - [service.Transaction] - Успешный перевод на сумму 909 от Айгерим к Агата! Остаток: Айгерим-3263, Агата-2802
07 Dec 2018 10:17:34.851 INFO  [pool-1-thread-2] - [service.Transaction] - Успешный перевод на сумму 796 от Афанасия к Замира! Остаток: Афанасия-3680, Замира-13285
07 Dec 2018 10:17:34.851 INFO  [pool-1-thread-5] - [service.Transaction] - Успешный перевод на сумму 1613 от Альбина к Анжела! Остаток: Альбина-6803, Анжела-5184
07 Dec 2018 10:17:34.850 ERROR [pool-1-thread-6] - [utilities.DBUtility] - Ошибка при попытке получить пользователя: src\main\java\accounts\31 (The system cannot find the file specified)
07 Dec 2018 10:17:34.851 INFO  [pool-1-thread-5] - [service.Transaction] - Успешный перевод на сумму 16 от Витольд к Афанасия! Остаток: Витольд-14683, Афанасия-3696
07 Dec 2018 10:17:34.851 INFO  [pool-1-thread-3] - [service.Transaction] - Успешный перевод на сумму 184 от Замира к Антип! Остаток: Замира-13101, Антип-1542
07 Dec 2018 10:17:34.851 ERROR [pool-1-thread-3] - [utilities.DBUtility] - Ошибка при попытке получить пользователя: src\main\java\accounts\31 (The system cannot find the file specified)
07 Dec 2018 10:17:34.851 INFO  [pool-1-thread-4] - [service.Transaction] - Успешный перевод на сумму 1926 от Агата к Гаянэ! Остаток: Агата-876, Гаянэ-6598
07 Dec 2018 10:17:34.851 WARN  [pool-1-thread-3] - [service.Transaction] - Недостаточно средств на счете 15 пользователя Авигея
07 Dec 2018 10:17:34.851 INFO  [pool-1-thread-4] - [service.Transaction] - Успешный перевод на сумму 1784 от Генриетта к Василиса! Остаток: Генриетта-1614, Василиса-9473
07 Dec 2018 10:17:34.851 INFO  [pool-1-thread-3] - [service.Transaction] - Успешный перевод на сумму 35 от Альбина к Геральд! Остаток: Альбина-6768, Геральд-3509
07 Dec 2018 10:17:34.851 INFO  [pool-1-thread-4] - [service.Transaction] - Успешный перевод на сумму 1808 от Ветта к Антип! Остаток: Ветта-2697, Антип-3350
07 Dec 2018 10:17:34.851 INFO  [pool-1-thread-3] - [service.Transaction] - Успешный перевод на сумму 881 от Вацлав к Айдар! Остаток: Вацлав-3818, Айдар-4915
07 Dec 2018 10:17:34.851 INFO  [pool-1-thread-4] - [service.Transaction] - Успешный перевод на сумму 72 от Айгерим к Замира! Остаток: Айгерим-3191, Замира-13173
07 Dec 2018 10:17:34.851 INFO  [pool-1-thread-3] - [service.Transaction] - Успешный перевод на сумму 342 от Василиса к Валерьян! Остаток: Василиса-9131, Валерьян-2572
07 Dec 2018 10:17:34.851 INFO  [pool-1-thread-4] - [service.Transaction] - Успешный перевод на сумму 1994 от Денис к Алиса! Остаток: Денис-5795, Алиса-2283
07 Dec 2018 10:17:34.851 WARN  [pool-1-thread-2] - [service.Transaction] - Недостаточно средств на счете 3 пользователя Варфоломей
07 Dec 2018 10:17:34.852 INFO  [pool-1-thread-1] - [service.Transaction] - Успешный перевод на сумму 221 от Анжела к Ванда! Остаток: Анжела-4963, Ванда-6522
07 Dec 2018 10:17:34.851 ERROR [pool-1-thread-5] - [utilities.DBUtility] - Ошибка при попытке получить пользователя: src\main\java\accounts\31 (The system cannot find the file specified)
07 Dec 2018 10:17:34.852 WARN  [pool-1-thread-1] - [service.Transaction] - Недостаточно средств на счете 10 пользователя Габриэлла
07 Dec 2018 10:17:34.852 INFO  [pool-1-thread-5] - [service.Transaction] - Успешный перевод на сумму 1300 от Ветта к Ванда! Остаток: Ветта-1397, Ванда-7822
07 Dec 2018 10:17:34.852 WARN  [pool-1-thread-1] - [service.Transaction] - Недостаточно средств на счете 10 пользователя Габриэлла
07 Dec 2018 10:17:34.852 ERROR [pool-1-thread-5] - [utilities.DBUtility] - Ошибка при попытке получить пользователя: src\main\java\accounts\31 (The system cannot find the file specified)
07 Dec 2018 10:17:34.852 ERROR [pool-1-thread-1] - [utilities.DBUtility] - Ошибка при попытке получить пользователя: src\main\java\accounts\30 (The system cannot find the file specified)
07 Dec 2018 10:17:34.852 INFO  [pool-1-thread-3] - [service.Transaction] - Успешный перевод на сумму 97 от Весна к Валерьян! Остаток: Весна-3044, Валерьян-2669
07 Dec 2018 10:17:34.852 INFO  [pool-1-thread-1] - [service.Transaction] - Успешный перевод на сумму 754 от Анжиолетта к Василиса! Остаток: Анжиолетта-8297, Василиса-9885
07 Dec 2018 10:17:34.852 INFO  [pool-1-thread-3] - [service.Transaction] - Успешный перевод на сумму 1341 от Айдар к Дита! Остаток: Айдар-3574, Дита-1693
07 Dec 2018 10:17:34.852 INFO  [pool-1-thread-1] - [service.Transaction] - Успешный перевод на сумму 459 от Весна к Валерьян! Остаток: Весна-2585, Валерьян-3128
07 Dec 2018 10:17:34.852 INFO  [pool-1-thread-4] - [service.Transaction] - Успешный перевод на сумму 724 от Гаянэ к Денис! Остаток: Гаянэ-5874, Денис-6519
07 Dec 2018 10:17:34.852 INFO  [pool-1-thread-1] - [service.Transaction] - Успешный перевод на сумму 796 от Гаспар к Вацлав! Остаток: Гаспар-2203, Вацлав-4614
07 Dec 2018 10:17:34.852 INFO  [pool-1-thread-2] - [service.Transaction] - Успешный перевод на сумму 299 от Валерьян к Дита! Остаток: Валерьян-2829, Дита-1992
07 Dec 2018 10:17:34.852 INFO  [pool-1-thread-5] - [service.Transaction] - Успешный перевод на сумму 314 от Ванда к Гаянэ! Остаток: Ванда-7508, Гаянэ-6188
07 Dec 2018 10:17:34.852 INFO  [pool-1-thread-2] - [service.Transaction] - Успешный перевод на сумму 1328 от Валерьян к Альбина! Остаток: Валерьян-1501, Альбина-8096
07 Dec 2018 10:17:34.852 INFO  [pool-1-thread-6] - [service.Transaction] - Успешный перевод на сумму 1578 от Афанасия к Айрат! Остаток: Афанасия-2118, Айрат-2577
07 Dec 2018 10:17:34.852 INFO  [pool-1-thread-3] - [service.Transaction] - Успешный перевод на сумму 1509 от Денис к Анжела! Остаток: Денис-5010, Анжела-6472
07 Dec 2018 10:17:34.852 INFO  [pool-1-thread-2] - [service.Transaction] - Успешный перевод на сумму 624 от Афанасия к Варфоломей! Остаток: Афанасия-1494, Варфоломей-680
07 Dec 2018 10:17:34.852 WARN  [pool-1-thread-1] - [service.Transaction] - Недостаточно средств на счете 15 пользователя Авигея
07 Dec 2018 10:17:34.852 WARN  [pool-1-thread-4] - [service.Transaction] - Недостаточно средств на счете 3 пользователя Варфоломей
07 Dec 2018 10:17:34.852 ERROR [pool-1-thread-6] - [utilities.DBUtility] - Ошибка при попытке получить пользователя: src\main\java\accounts\30 (The system cannot find the file specified)
07 Dec 2018 10:17:34.852 INFO  [pool-1-thread-3] - [service.Transaction] - Успешный перевод на сумму 469 от Василиса к Авигея! Остаток: Василиса-9416, Авигея-1624
07 Dec 2018 10:17:34.852 INFO  [pool-1-thread-5] - [service.Transaction] - Успешный перевод на сумму 1893 от Замира к Анжела! Остаток: Замира-11280, Анжела-8365
07 Dec 2018 10:17:34.852 ERROR [pool-1-thread-3] - [utilities.DBUtility] - Ошибка при попытке получить пользователя: src\main\java\accounts\30 (The system cannot find the file specified)
07 Dec 2018 10:17:34.852 ERROR [pool-1-thread-5] - [utilities.DBUtility] - Ошибка при попытке получить пользователя: src\main\java\accounts\30 (The system cannot find the file specified)
07 Dec 2018 10:17:34.852 INFO  [pool-1-thread-5] - [service.Transaction] - Успешный перевод на сумму 1359 от Весна к Зарема! Остаток: Весна-1226, Зарема-3432
07 Dec 2018 10:17:34.852 INFO  [pool-1-thread-1] - [service.Transaction] - Успешный перевод на сумму 1166 от Валерьян к Алиса! Остаток: Валерьян-335, Алиса-3449
07 Dec 2018 10:17:34.852 ERROR [pool-1-thread-3] - [utilities.DBUtility] - Ошибка при попытке получить пользователя: src\main\java\accounts\30 (The system cannot find the file specified)
07 Dec 2018 10:17:34.852 WARN  [pool-1-thread-3] - [service.Transaction] - Невозможно выполнить перевод самому себе. Счет 4, пользователь Айгерим
07 Dec 2018 10:17:34.852 WARN  [pool-1-thread-3] - [service.Transaction] - Недостаточно средств на счете 6 пользователя Весна
07 Dec 2018 10:17:34.852 INFO  [pool-1-thread-3] - [service.Transaction] - Успешный перевод на сумму 431 от Айдар к Витольд! Остаток: Айдар-3143, Витольд-15114
07 Dec 2018 10:17:34.852 WARN  [pool-1-thread-3] - [service.Transaction] - Недостаточно средств на счете 26 пользователя Валерьян
07 Dec 2018 10:17:34.852 INFO  [pool-1-thread-6] - [service.Transaction] - Успешный перевод на сумму 636 от Генриетта к Ветта! Остаток: Генриетта-978, Ветта-2033
07 Dec 2018 10:17:34.852 INFO  [pool-1-thread-3] - [service.Transaction] - Успешный перевод на сумму 1746 от Айдар к Витольд! Остаток: Айдар-1397, Витольд-16860
07 Dec 2018 10:17:34.852 ERROR [pool-1-thread-1] - [utilities.DBUtility] - Ошибка при попытке получить пользователя: src\main\java\accounts\31 (The system cannot find the file specified)
07 Dec 2018 10:17:34.852 INFO  [pool-1-thread-4] - [service.Transaction] - Успешный перевод на сумму 1987 от Анжиолетта к Валерьян! Остаток: Анжиолетта-6310, Валерьян-2322
07 Dec 2018 10:17:34.852 INFO  [pool-1-thread-2] - [service.Transaction] - Успешный перевод на сумму 1698 от Алиса к Замира! Остаток: Алиса-1751, Замира-12978
07 Dec 2018 10:17:34.852 INFO  [pool-1-thread-2] - [service.Transaction] - Успешный перевод на сумму 273 от Зарема к Варфоломей! Остаток: Зарема-3159, Варфоломей-953
07 Dec 2018 10:17:34.853 INFO  [pool-1-thread-2] - [service.Transaction] - Успешный перевод на сумму 739 от Ванда к Анжела! Остаток: Ванда-6769, Анжела-9104
07 Dec 2018 10:17:34.852 INFO  [pool-1-thread-5] - [service.Transaction] - Успешный перевод на сумму 414 от Авигея к Ветта! Остаток: Авигея-1210, Ветта-2447
07 Dec 2018 10:17:34.853 INFO  [pool-1-thread-2] - [service.Transaction] - Успешный перевод на сумму 459 от Варфоломей к Гаянэ! Остаток: Варфоломей-494, Гаянэ-6647
07 Dec 2018 10:17:34.853 WARN  [pool-1-thread-5] - [service.Transaction] - Недостаточно средств на счете 17 пользователя Айдар
07 Dec 2018 10:17:34.853 INFO  [pool-1-thread-3] - [service.Transaction] - Успешный перевод на сумму 776 от Антип к Алиса! Остаток: Антип-2574, Алиса-2527
07 Dec 2018 10:17:34.853 INFO  [pool-1-thread-5] - [service.Transaction] - Успешный перевод на сумму 531 от Авигея к Василиса! Остаток: Авигея-679, Василиса-9947
07 Dec 2018 10:17:34.853 WARN  [pool-1-thread-3] - [service.Transaction] - Недостаточно средств на счете 3 пользователя Варфоломей
07 Dec 2018 10:17:34.853 WARN  [pool-1-thread-5] - [service.Transaction] - Невозможно выполнить перевод самому себе. Счет 1, пользователь Дита
07 Dec 2018 10:17:34.853 INFO  [pool-1-thread-3] - [service.Transaction] - Успешный перевод на сумму 676 от Антип к Анжиолетта! Остаток: Антип-1898, Анжиолетта-6986
07 Dec 2018 10:17:34.853 INFO  [pool-1-thread-5] - [service.Transaction] - Успешный перевод на сумму 828 от Агата к Дита! Остаток: Агата-48, Дита-2820
07 Dec 2018 10:17:34.853 ERROR [pool-1-thread-4] - [utilities.DBUtility] - Ошибка при попытке получить пользователя: src\main\java\accounts\31 (The system cannot find the file specified)
07 Dec 2018 10:17:34.853 INFO  [pool-1-thread-6] - [service.Transaction] - Успешный перевод на сумму 1188 от Геральд к Авигея! Остаток: Геральд-2321, Авигея-1867
07 Dec 2018 10:17:34.853 INFO  [pool-1-thread-1] - [service.Transaction] - Успешный перевод на сумму 1921 от Валерьян к Габриэлла! Остаток: Валерьян-401, Габриэлла-2044
07 Dec 2018 10:17:34.853 INFO  [pool-1-thread-6] - [service.Transaction] - Успешный перевод на сумму 95 от Денис к Гаспар! Остаток: Денис-4915, Гаспар-2298
07 Dec 2018 10:17:34.853 INFO  [pool-1-thread-1] - [service.Transaction] - Успешный перевод на сумму 528 от Авигея к Ванда! Остаток: Авигея-1339, Ванда-7297
07 Dec 2018 10:17:34.853 INFO  [pool-1-thread-6] - [service.Transaction] - Успешный перевод на сумму 450 от Геральд к Василиса! Остаток: Геральд-1871, Василиса-10397
07 Dec 2018 10:17:34.853 WARN  [pool-1-thread-1] - [service.Transaction] - Недостаточно средств на счете 29 пользователя Агата
07 Dec 2018 10:17:34.853 INFO  [pool-1-thread-1] - [service.Transaction] - Успешный перевод на сумму 879 от Ванда к Зарема! Остаток: Ванда-6418, Зарема-4038
07 Dec 2018 10:17:34.853 WARN  [pool-1-thread-4] - [service.Transaction] - Недостаточно средств на счете 17 пользователя Айдар
07 Dec 2018 10:17:34.853 INFO  [pool-1-thread-4] - [service.Transaction] - Успешный перевод на сумму 723 от Гаспар к Ветта! Остаток: Гаспар-1575, Ветта-3170
07 Dec 2018 10:17:34.853 ERROR [pool-1-thread-6] - [utilities.DBUtility] - Ошибка при попытке получить пользователя: src\main\java\accounts\31 (The system cannot find the file specified)
07 Dec 2018 10:17:34.853 INFO  [pool-1-thread-4] - [service.Transaction] - Успешный перевод на сумму 1575 от Авдотья к Гаянэ! Остаток: Авдотья-5179, Гаянэ-8222
07 Dec 2018 10:17:34.853 INFO  [pool-1-thread-6] - [service.Transaction] - Успешный перевод на сумму 773 от Авдотья к Генриетта! Остаток: Авдотья-4406, Генриетта-1751
07 Dec 2018 10:17:34.853 INFO  [pool-1-thread-6] - [service.Transaction] - Успешный перевод на сумму 666 от Анжела к Гаспар! Остаток: Анжела-8438, Гаспар-2241
07 Dec 2018 10:17:34.853 INFO  [pool-1-thread-6] - [service.Transaction] - Успешный перевод на сумму 1601 от Гаспар к Анжела! Остаток: Гаспар-640, Анжела-10039
07 Dec 2018 10:17:34.853 ERROR [pool-1-thread-4] - [utilities.DBUtility] - Ошибка при попытке получить пользователя: src\main\java\accounts\31 (The system cannot find the file specified)
07 Dec 2018 10:17:34.853 WARN  [pool-1-thread-4] - [service.Transaction] - Недостаточно средств на счете 17 пользователя Айдар
